id,name,acronym,parent_structure_id,depth,cell count,area (mm^3),density (cells/mm^3)
11081,"right Paramedian lobule, molecular layer",PRMmo-R,1080,6,0.0,0.0,
980,left Linear nucleus of the medulla,LIN-L,964,6,0.0,0.0,
943,left Dorsal column nuclei,DCN-L,936,6,0.0,0.0,
11072,right Crus 1,ANcr1-R,1071,6,0.0,0.0,
11070,"right Simple lobule, granular layer",SIMgr-R,1067,6,0.0,0.0,
1021,"left Lingula (I), molecular layer",LINGmo-L,1020,6,0.0,0.0,
11021,"right Lingula (I), molecular layer",LINGmo-R,1020,6,0.0,0.0,
1022,"left Lingula (I), Purkinje layer",LINGpu-L,1020,6,0.0,0.0,
11022,"right Lingula (I), Purkinje layer",LINGpu-R,1020,6,0.0,0.0,
1023,"left Lingula (I), granular layer",LINGgr-L,1020,6,0.0,0.0,
11023,"right Lingula (I), granular layer",LINGgr-R,1020,6,0.0,0.0,
1070,"left Simple lobule, granular layer",SIMgr-L,1067,6,0.0,0.0,
11069,"right Simple lobule, Purkinje layer",SIMpu-R,1067,6,0.0,0.0,
1025,left Lobule II,CENT2-L,1024,6,0.0,0.0,
11025,right Lobule II,CENT2-R,1024,6,0.0,0.0,
1029,left Lobule III,CENT3-L,1024,6,2.0,1.364609375,1.4656208850976127
11029,right Lobule III,CENT3-R,1024,6,0.0,0.0,
252,left Orbital area,ORB-L,5,6,9.0,1.00453125,8.959402706486234
1069,"left Simple lobule, Purkinje layer",SIMpu-L,1067,6,0.0,0.0,
1072,left Crus 1,ANcr1-L,1071,6,0.0,0.0,
10297,right Retrosplenial area,RSP-R,5,6,0.0,0.0,
1034,left Lobule IV,CUL4-L,1033,6,0.0,0.0,
297,left Retrosplenial area,RSP-L,5,6,195.0,6.166625,31.62183528267083
11007,right Hypoglossal nucleus,XII-R,964,6,4.0,0.13971875,28.628942071125028
1008,left Nucleus y,y-L,964,6,0.0,0.0,
11008,right Nucleus y,y-R,964,6,0.0,0.0,
1009,left Interstitial nucleus of the vestibular nerve,INV-L,964,6,0.0,0.0,
11009,right Interstitial nucleus of the vestibular nerve,INV-R,964,6,0.0,0.0,
1011,left Nucleus raphe magnus,RM-L,1010,6,0.0,0.0,
11011,right Nucleus raphe magnus,RM-R,1010,6,0.0,0.0,
1012,left Nucleus raphe pallidus,RPA-L,1010,6,0.0,0.0,
11012,right Nucleus raphe pallidus,RPA-R,1010,6,0.0,0.0,
1013,left Nucleus raphe obscurus,RO-L,1010,6,0.0,0.0,
11013,right Nucleus raphe obscurus,RO-R,1010,6,0.0,0.0,
10278,right Agranular insular area,AI-R,5,6,0.0,0.0,
11076,right Crus 2,ANcr2-R,1071,6,0.0,0.0,
1076,left Crus 2,ANcr2-L,1071,6,0.0,0.0,
278,left Agranular insular area,AI-L,5,6,60.0,4.1120625,14.591217910719983
11068,"right Simple lobule, molecular layer",SIMmo-R,1067,6,0.0,0.0,
11034,right Lobule IV,CUL4-R,1033,6,0.0,0.0,
11006,right Nucleus x,x-R,964,6,0.0,0.0,
11053,"right Folium-tuber vermis (VII), granular layer",FOTUgr-R,1050,6,0.0,0.0,
11064,"right Nodulus (X), Purkinje layer",NODpu-R,1062,6,0.0,0.0,
1055,"left Pyramus (VIII), molecular layer",PYRmo-L,1054,6,0.0,0.0,
11055,"right Pyramus (VIII), molecular layer",PYRmo-R,1054,6,0.0,0.0,
1056,"left Pyramus (VIII), Purkinje layer",PYRpu-L,1054,6,0.0,0.0,
11056,"right Pyramus (VIII), Purkinje layer",PYRpu-R,1054,6,0.0,0.0,
1057,"left Pyramus (VIII), granular layer",PYRgr-L,1054,6,0.0,0.0,
11057,"right Pyramus (VIII), granular layer",PYRgr-R,1054,6,0.0,0.0,
1064,"left Nodulus (X), Purkinje layer",NODpu-L,1062,6,0.0,0.0,
11063,"right Nodulus (X), molecular layer",NODmo-R,1062,6,0.0,0.0,
1059,"left Uvula (IX), molecular layer",UVUmo-L,1058,6,0.0,0.0,
11059,"right Uvula (IX), molecular layer",UVUmo-R,1058,6,0.0,0.0,
1060,"left Uvula (IX), Purkinje layer",UVUpu-L,1058,6,0.0,0.0,
11060,"right Uvula (IX), Purkinje layer",UVUpu-R,1058,6,0.0,0.0,
1061,"left Uvula (IX), granular layer",UVUgr-L,1058,6,0.0,0.0,
11061,"right Uvula (IX), granular layer",UVUgr-R,1058,6,0.0,0.0,
1065,"left Nodulus (X), granular layer",NODgr-L,1062,6,0.0,0.0,
1053,"left Folium-tuber vermis (VII), granular layer",FOTUgr-L,1050,6,0.0,0.0,
10252,right Orbital area,ORB-R,5,6,0.0,0.0,
11052,"right Folium-tuber vermis (VII), Purkinje layer",FOTUpu-R,1050,6,0.0,0.0,
1038,left Lobule V,CUL5-L,1033,6,0.0,0.0,
11038,right Lobule V,CUL5-R,1033,6,0.0,0.0,
1042,left Lobules IV-V,"CUL4, 5-L",1033,6,0.0,0.0,
11042,right Lobules IV-V,"CUL4, 5-R",1033,6,0.0,0.0,
1068,"left Simple lobule, molecular layer",SIMmo-L,1067,6,0.0,0.0,
1047,"left Declive (VI), molecular layer",DECmo-L,1046,6,0.0,0.0,
11047,"right Declive (VI), molecular layer",DECmo-R,1046,6,0.0,0.0,
1048,"left Declive (VI), Purkinje layer",DECpu-L,1046,6,0.0,0.0,
11048,"right Declive (VI), Purkinje layer",DECpu-R,1046,6,0.0,0.0,
1049,"left Declive (VI), granular layer",DECgr-L,1046,6,0.0,0.0,
11049,"right Declive (VI), granular layer",DECgr-R,1046,6,0.0,0.0,
11065,"right Nodulus (X), granular layer",NODgr-R,1062,6,0.0,0.0,
1051,"left Folium-tuber vermis (VII), molecular layer",FOTUmo-L,1050,6,0.0,0.0,
11051,"right Folium-tuber vermis (VII), molecular layer",FOTUmo-R,1050,6,0.0,0.0,
1052,"left Folium-tuber vermis (VII), Purkinje layer",FOTUpu-L,1050,6,0.0,0.0,
1007,left Hypoglossal nucleus,XII-L,964,6,7.0,0.141640625,49.42084942084942
1006,left Nucleus x,x-L,964,6,0.0,0.0,
10943,right Dorsal column nuclei,DCN-R,936,6,0.0,0.0,
963,left Nucleus z,z-L,936,6,0.0,0.0,
965,left Abducens nucleus,VI-L,964,6,0.0,0.0,
10965,right Abducens nucleus,VI-R,964,6,0.0,0.0,
966,left Accessory abducens nucleus,ACVI-L,964,6,0.0,0.0,
10966,right Accessory abducens nucleus,ACVI-R,964,6,0.0,0.0,
967,left Facial motor nucleus,VII-L,964,6,0.0,0.0,
10967,right Facial motor nucleus,VII-R,964,6,1.0,0.458765625,2.1797622696774632
968,left Accessory facial motor nucleus,ACVII-L,964,6,0.0,0.0,
10968,right Accessory facial motor nucleus,ACVII-R,964,6,0.0,0.0,
969,left Efferent vestibular nucleus,EV-L,964,6,0.0,0.0,
10969,right Efferent vestibular nucleus,EV-R,964,6,0.0,0.0,
970,left Nucleus ambiguus,AMB-L,964,6,0.0,0.0,
10970,right Nucleus ambiguus,AMB-R,964,6,0.0,0.0,
973,left Dorsal motor nucleus of the vagus nerve,DMX-L,964,6,4.0,0.087015625,45.96875561142036
10973,right Dorsal motor nucleus of the vagus nerve,DMX-R,964,6,1.0,0.08703125,11.490125673249551
974,left Efferent cochlear group,ECO-L,964,6,0.0,0.0,
10963,right Nucleus z,z-R,936,6,0.0,0.0,
10962,right Paratrigeminal nucleus,Pa5-R,936,6,0.0,0.0,
975,left Gigantocellular reticular nucleus,GRN-L,964,6,1.0,1.306625,0.7653305271214006
962,left Paratrigeminal nucleus,Pa5-L,936,6,0.0,0.0,
946,left External cuneate nucleus,ECU-L,936,6,0.0,0.0,
10946,right External cuneate nucleus,ECU-R,936,6,0.0,0.0,
947,left Nucleus of the trapezoid body,NTB-L,936,6,0.0,0.0,
10947,right Nucleus of the trapezoid body,NTB-R,936,6,0.0,0.0,
948,left Nucleus of the solitary tract,NTS-L,936,6,0.0,0.0,
10948,right Nucleus of the solitary tract,NTS-R,936,6,4.0,0.425578125,9.398979329588428
10360,right Temporal association areas,TEa-R,5,6,0.0,0.0,
360,left Temporal association areas,TEa-L,5,6,21.0,1.59490625,13.166918118227953
954,"left Spinal nucleus of the trigeminal, caudal part",SPVC-L,936,6,0.0,0.0,
10954,"right Spinal nucleus of the trigeminal, caudal part",SPVC-R,936,6,0.0,0.0,
955,"left Spinal nucleus of the trigeminal, interpolar part",SPVI-L,936,6,0.0,0.0,
10955,"right Spinal nucleus of the trigeminal, interpolar part",SPVI-R,936,6,0.0,0.0,
956,"left Spinal nucleus of the trigeminal, oral part",SPVO-L,936,6,0.0,0.0,
10956,"right Spinal nucleus of the trigeminal, oral part",SPVO-R,936,6,0.0,0.0,
593,left Anterior amygdalar area,AAA-L,592,6,9.0,0.247109375,36.4211191906418
10974,right Efferent cochlear group,ECO-R,964,6,0.0,0.0,
10975,right Gigantocellular reticular nucleus,GRN-R,964,6,2.0,1.31015625,1.5265354800238522
10245,right Infralimbic area,ILA-R,5,6,0.0,0.0,
10988,right Parvicellular reticular nucleus,PARN-R,964,6,0.0,0.0,
10989,right Parasolitary nucleus,PAS-R,964,6,0.0,0.0,
990,left Paragigantocellular reticular nucleus,PGRN-L,964,6,0.0,0.0,
10990,right Paragigantocellular reticular nucleus,PGRN-R,964,6,0.0,0.0,
339,left Posterior parietal association areas,PTLp-L,5,6,0.0,0.0,
238,left Prelimbic area,PL-L,5,6,131.0,1.403953125,93.30795855452796
10238,right Prelimbic area,PL-R,5,6,0.0,0.0,
993,left Perihypoglossal nuclei,PHY-L,964,6,0.0,0.0,
10993,right Perihypoglossal nuclei,PHY-R,964,6,0.0,0.0,
997,left Paramedian reticular nucleus,PMR-L,964,6,0.0,0.0,
10997,right Paramedian reticular nucleus,PMR-R,964,6,0.0,0.0,
998,left Parapyramidal nucleus,PPY-L,964,6,0.0,0.0,
10998,right Parapyramidal nucleus,PPY-R,964,6,0.0,0.0,
1001,left Vestibular nuclei,VNC-L,964,6,0.0,0.0,
11001,right Vestibular nuclei,VNC-R,964,6,0.0,0.0,
245,left Infralimbic area,ILA-L,5,6,81.0,0.482796875,167.77241981941162
989,left Parasolitary nucleus,PAS-L,964,6,0.0,0.0,
988,left Parvicellular reticular nucleus,PARN-L,964,6,0.0,0.0,
976,left Infracerebellar nucleus,ICB-L,964,6,0.0,0.0,
10339,right Posterior parietal association areas,PTLp-R,5,6,0.0,0.0,
10976,right Infracerebellar nucleus,ICB-R,964,6,0.0,0.0,
977,left Inferior olivary complex,IO-L,964,6,0.0,0.0,
10977,right Inferior olivary complex,IO-R,964,6,0.0,0.0,
978,left Intermediate reticular nucleus,IRN-L,964,6,7.0,1.387890625,5.04362510554461
10978,right Intermediate reticular nucleus,IRN-R,964,6,6.0,1.38815625,4.322280002701425
979,left Inferior salivatory nucleus,ISN-L,964,6,0.0,0.0,
10979,right Inferior salivatory nucleus,ISN-R,964,6,0.0,0.0,
11093,"right Flocculus, molecular layer",FLmo-R,1092,6,0.0,0.0,
10980,right Linear nucleus of the medulla,LIN-R,964,6,0.0,0.0,
981,left Lateral reticular nucleus,LRN-L,964,6,3.0,0.512546875,5.853123189952139
10981,right Lateral reticular nucleus,LRN-R,964,6,0.0,0.0,
984,left Magnocellular reticular nucleus,MARN-L,964,6,0.0,0.0,
10984,right Magnocellular reticular nucleus,MARN-R,964,6,0.0,0.0,
985,left Medullary reticular nucleus,MDRN-L,964,6,6.0,1.485828125,4.038152124762075
10985,right Medullary reticular nucleus,MDRN-R,964,6,0.0,0.0,
1093,"left Flocculus, molecular layer",FLmo-L,1092,6,0.0,0.0,
10827,"right Midbrain reticular nucleus, magnocellular part",MRNm-R,826,6,0.0,0.0,
1094,"left Flocculus, Purkinje layer",FLpu-L,1092,6,0.0,0.0,
717,left Supraoptic nucleus,SO-L,716,6,0.0,0.0,
718,left Accessory supraoptic group,ASO-L,716,6,0.0,0.0,
10718,right Accessory supraoptic group,ASO-R,716,6,0.0,0.0,
11249,right precommissural fornix diagonal band,db-R,1248,6,0.0,0.0,
720,left Paraventricular hypothalamic nucleus,PVH-L,716,6,24.0,0.092796875,258.6293988887018
10720,right Paraventricular hypothalamic nucleus,PVH-R,716,6,25.0,0.095890625,260.7137037640541
10449,right Postpiriform transition area,TR-R,379,6,2.0,0.699109375,2.8607826922647117
449,left Postpiriform transition area,TR-L,379,6,2.0,0.699453125,2.859376745225064
10444,right Piriform-amygdalar area,PAA-R,379,6,0.0,0.0,
444,left Piriform-amygdalar area,PAA-L,379,6,0.0,0.0,
731,"left Periventricular hypothalamic nucleus, anterior part",PVa-L,716,6,1.0,0.024609375,40.63492063492063
10731,"right Periventricular hypothalamic nucleus, anterior part",PVa-R,716,6,0.0,0.0,
732,"left Periventricular hypothalamic nucleus, intermediate part",PVi-L,716,6,0.0,0.0,
10732,"right Periventricular hypothalamic nucleus, intermediate part",PVi-R,716,6,4.0,0.103765625,38.548411383827734
733,left Arcuate hypothalamic nucleus,ARH-L,716,6,1.0,0.14190625,7.046905967848491
10733,right Arcuate hypothalamic nucleus,ARH-R,716,6,1.0,0.144421875,6.924158822893
1249,left precommissural fornix diagonal band,db-L,1248,6,0.0,0.0,
735,left Anterodorsal preoptic nucleus,ADP-L,734,6,15.0,0.050390625,297.6744186046512
10717,right Supraoptic nucleus,SO-R,716,6,0.0,0.0,
1251,left medial corticohypothalamic tract,mct-L,1250,6,11.0,0.00415625,2646.616541353383
736,left Anterior hypothalamic area,AHA-L,734,6,0.0,0.0,
11251,right medial corticohypothalamic tract,mct-R,1250,6,9.0,0.004,2250.0
157,left Visual areas,VIS-L,5,6,0.0,0.0,
10157,right Visual areas,VIS-R,5,6,0.0,0.0,
691,left Midline group of the dorsal thalamus,MTN-L,666,6,227.0,0.88815625,255.58565849196017
10691,right Midline group of the dorsal thalamus,MTN-R,666,6,0.0,0.0,
696,left Intralaminar nuclei of the dorsal thalamus,ILM-L,666,6,4.0,0.302859375,13.207449827168137
10696,right Intralaminar nuclei of the dorsal thalamus,ILM-R,666,6,0.0,0.0,
10492,right Retrohippocampal region,RHP-R,454,6,0.0,0.0,
492,left Retrohippocampal region,RHP-L,454,6,1989.0,12.64078125,157.34786961842252
703,left Reticular nucleus of the thalamus,RT-L,666,6,0.0,0.0,
10703,right Reticular nucleus of the thalamus,RT-R,666,6,6.0,0.72375,8.290155440414507
704,"left Geniculate group, ventral thalamus",GENv-L,666,6,0.0,0.0,
10704,"right Geniculate group, ventral thalamus",GENv-R,666,6,0.0,0.0,
711,left Epithalamus,EPI-L,666,6,6.0,0.345828125,17.349658880404824
10711,right Epithalamus,EPI-R,666,6,0.0,0.0,
10455,right Hippocampal region,HIP-R,454,6,0.0,0.0,
455,left Hippocampal region,HIP-L,454,6,537.0,20.24734375,26.521997484237904
1252,left columns of the fornix,fx-L,1250,6,61.0,0.13428125,454.2704212241099
10735,right Anterodorsal preoptic nucleus,ADP-R,734,6,24.0,0.049375,486.0759493670886
10736,right Anterior hypothalamic area,AHA-R,734,6,0.0,0.0,
10030,right Somatosensory areas,SS-R,5,6,0.0,0.0,
10750,"right Periventricular hypothalamic nucleus, preoptic part",PVpo-R,734,6,6.0,0.072546875,82.70514753392203
10751,right Subparaventricular zone,SBPV-R,734,6,1.0,0.0554375,18.038331454340472
752,left Suprachiasmatic nucleus,SCH-L,734,6,0.0,0.0,
10752,right Suprachiasmatic nucleus,SCH-R,734,6,0.0,0.0,
753,left Subfornical organ,SFO-L,734,6,0.0,0.0,
10753,right Subfornical organ,SFO-R,734,6,0.0,0.0,
754,left Ventromedial preoptic nucleus,VMPO-L,734,6,1.0,0.025109375,39.825762289981334
10754,right Ventromedial preoptic nucleus,VMPO-R,734,6,0.0,0.0,
755,left Ventrolateral preoptic nucleus,VLPO-L,734,6,0.0,0.0,
10755,right Ventrolateral preoptic nucleus,VLPO-R,734,6,0.0,0.0,
757,left Anterior hypothalamic nucleus,AHN-L,756,6,1.0,0.3546875,2.8193832599118944
10757,right Anterior hypothalamic nucleus,AHN-R,756,6,8.0,0.35571875,22.489677589387686
10426,right Cortical amygdalar area,COA-R,379,6,0.0,0.0,
426,left Cortical amygdalar area,COA-L,379,6,189.0,2.66403125,70.9451137256742
762,left Mammillary body,MBO-L,756,6,94.0,0.60371875,155.70164087168072
10762,right Mammillary body,MBO-R,756,6,0.0,0.0,
10421,right Nucleus of the lateral olfactory tract,NLOT-R,379,6,0.0,0.0,
421,left Nucleus of the lateral olfactory tract,NLOT-L,379,6,23.0,0.26084375,88.17539235653528
751,left Subparaventricular zone,SBPV-L,734,6,2.0,0.0540625,36.994219653179194
750,"left Periventricular hypothalamic nucleus, preoptic part",PVpo-L,734,6,76.0,0.070546875,1077.2978959025472
737,left Anteroventral preoptic nucleus,AVP-L,734,6,1.0,0.045921875,21.776114324600204
10749,"right Periventricular hypothalamic nucleus, posterior part",PVp-R,734,6,1.0,0.064015625,15.62118623382963
10737,right Anteroventral preoptic nucleus,AVP-R,734,6,1.0,0.046234375,21.62892869212572
738,left Anteroventral periventricular nucleus,AVPV-L,734,6,7.0,0.090265625,77.54890081357105
10738,right Anteroventral periventricular nucleus,AVPV-R,734,6,21.0,0.09271875,226.49140546006066
739,left Dorsomedial nucleus of the hypothalamus,DMH-L,734,6,1.0,0.186125,5.372733378106111
10739,right Dorsomedial nucleus of the hypothalamus,DMH-R,734,6,0.0,0.0,
743,left Median preoptic nucleus,MEPO-L,734,6,16.0,0.01821875,878.2161234991424
10743,right Median preoptic nucleus,MEPO-R,734,6,21.0,0.022328125,940.517844646606
744,left Medial preoptic area,MPO-L,734,6,21.0,0.27884375,75.31099406029362
10744,right Medial preoptic area,MPO-R,734,6,51.0,0.278109375,183.3810888252149
745,left Vascular organ of the lamina terminalis,OV-L,734,6,1.0,0.004171875,239.7003745318352
10745,right Vascular organ of the lamina terminalis,OV-R,734,6,1.0,0.004578125,218.43003412969284
746,left Posterodorsal preoptic nucleus,PD-L,734,6,0.0,0.0,
10746,right Posterodorsal preoptic nucleus,PD-R,734,6,14.0,0.00584375,2395.7219251336896
747,left Parastrial nucleus,PS-L,734,6,1.0,0.048296875,20.70527337431252
10747,right Parastrial nucleus,PS-R,734,6,5.0,0.04815625,103.82868267358859
748,left Suprachiasmatic preoptic nucleus,PSCH-L,734,6,0.0,0.0,
749,"left Periventricular hypothalamic nucleus, posterior part",PVp-L,734,6,0.0,0.0,
30,left Somatosensory areas,SS-L,5,6,6.0,3.74996875,1.6000133334444455
10683,right Medial group of the dorsal thalamus,MED-R,666,6,0.0,0.0,
416,left Piriform area,PIR-L,379,6,0.0,0.0,
610,"left Globus pallidus, external segment",GPe-L,609,6,0.0,0.0,
611,"left Globus pallidus, internal segment",GPi-L,609,6,0.0,0.0,
10611,"right Globus pallidus, internal segment",GPi-R,609,6,1.0,0.211640625,4.7249907715024
613,left Substantia innominata,SI-L,612,6,0.0,0.0,
10613,right Substantia innominata,SI-R,612,6,2.0,1.514046875,1.32096306463431
614,left Magnocellular nucleus,MA-L,612,6,2.0,0.18234375,10.968294772922022
10614,right Magnocellular nucleus,MA-R,612,6,0.0,0.0,
616,left Medial septal complex,MSC-L,615,6,215.0,1.153546875,186.38167608056673
10616,right Medial septal complex,MSC-R,615,6,0.0,0.0,
619,left Triangular nucleus of septum,TRS-L,615,6,1.0,0.17615625,5.676778428241973
10619,right Triangular nucleus of septum,TRS-R,615,6,0.0,0.0,
621,left Bed nuclei of the stria terminalis,BST-L,620,6,11.0,0.670234375,16.412169250495396
10621,right Bed nuclei of the stria terminalis,BST-R,620,6,338.0,0.670265625,504.2776884164394
10577,right Olfactory tubercle,OT-R,574,6,2.0,1.909875,1.0471889521565547
577,left Olfactory tubercle,OT-L,574,6,0.0,0.0,
10576,right Fundus of striatum,FS-R,574,6,0.0,0.0,
576,left Fundus of striatum,FS-L,574,6,0.0,0.0,
10575,right Nucleus accumbens,ACB-R,574,6,3.0,2.198734375,1.3644212934998117
10610,"right Globus pallidus, external segment",GPe-R,609,6,0.0,0.0,
584,left Lateral strip of striatum,LSS-L,574,6,0.0,0.0,
10573,right Caudoputamen,CP-R,572,6,0.0,0.0,
10584,right Lateral strip of striatum,LSS-R,574,6,0.0,0.0,
10593,right Anterior amygdalar area,AAA-R,592,6,5.0,0.247453125,20.205847066995013
594,left Bed nucleus of the accessory olfactory tract,BA-L,592,6,0.0,0.0,
10594,right Bed nucleus of the accessory olfactory tract,BA-R,592,6,0.0,0.0,
595,left Central amygdalar nucleus,CEA-L,592,6,1.0,0.374390625,2.6710070531279997
10595,right Central amygdalar nucleus,CEA-R,592,6,0.0,0.0,
10591,right Septohippocampal nucleus,SH-R,585,6,0.0,0.0,
591,left Septohippocampal nucleus,SH-L,585,6,0.0,0.0,
10590,right Septofimbrial nucleus,SF-R,585,6,9.0,0.240625,37.4025974025974
590,left Septofimbrial nucleus,SF-L,585,6,14.0,0.2335625,59.94112924805994
599,left Intercalated amygdalar nucleus,IA-L,592,6,0.0,0.0,
10599,right Intercalated amygdalar nucleus,IA-R,592,6,0.0,0.0,
600,left Medial amygdalar nucleus,MEA-L,592,6,28.0,1.013234375,27.63427760729101
10600,right Medial amygdalar nucleus,MEA-R,592,6,156.0,1.014453125,153.7774355025029
10586,right Lateral septal nucleus,LS-R,585,6,0.0,0.0,
10107,right Gustatory areas,GU-R,5,6,0.0,0.0,
107,left Gustatory areas,GU-L,5,6,20.0,1.118109375,17.88733772132087
586,left Lateral septal nucleus,LS-L,585,6,182.0,2.488578125,73.13413156358111
575,left Nucleus accumbens,ACB-L,574,6,2.0,2.19953125,0.9092846487177665
573,left Caudoputamen,CP-L,572,6,0.0,0.0,
683,left Medial group of the dorsal thalamus,MED-L,666,6,8.0,1.53890625,5.19849730937151
11255,right ventral hippocampal commissure,vhc-R,1253,6,0.0,0.0,
655,left Subparafascicular area,SPA-L,642,6,0.0,0.0,
10655,right Subparafascicular area,SPA-R,642,6,0.0,0.0,
656,left Peripeduncular nucleus,PP-L,642,6,0.0,0.0,
10656,right Peripeduncular nucleus,PP-R,642,6,1.0,0.030875,32.388663967611336
657,"left Geniculate group, dorsal thalamus",GENd-L,642,6,1.0,0.1250625,7.9960019990005
10657,"right Geniculate group, dorsal thalamus",GENd-R,642,6,0.0,0.0,
11254,right dorsal hippocampal commissure,dhc-R,1253,6,0.0,0.0,
1254,left dorsal hippocampal commissure,dhc-L,1253,6,6.0,0.475953125,12.60628344440432
11252,right columns of the fornix,fx-R,1250,6,117.0,0.13475,868.2745825602968
667,left Lateral group of the dorsal thalamus,LAT-L,666,6,0.0,0.0,
10667,right Lateral group of the dorsal thalamus,LAT-R,666,6,0.0,0.0,
114,left Visceral area,VISC-L,5,6,33.0,1.96478125,16.795762887089847
10114,right Visceral area,VISC-R,5,6,0.0,0.0,
674,left Anterior group of the dorsal thalamus,ATN-L,666,6,0.0,0.0,
10674,right Anterior group of the dorsal thalamus,ATN-R,666,6,0.0,0.0,
121,left Auditory areas,AUD-L,5,6,1.0,0.1919375,5.210029306414849
10121,right Auditory areas,AUD-R,5,6,0.0,0.0,
1255,left ventral hippocampal commissure,vhc-L,1253,6,0.0,0.0,
10652,right Subparafascicular nucleus,SPF-R,642,6,0.0,0.0,
10568,"right Basomedial amygdalar nucleus, posterior part",BMAp-R,566,6,15.0,0.35884375,41.80092310371854
652,left Subparafascicular nucleus,SPF-L,642,6,8.0,0.136765625,58.494230549525874
568,"left Basomedial amygdalar nucleus, posterior part",BMAp-L,566,6,5.0,0.358484375,13.94760929259469
10567,"right Basomedial amygdalar nucleus, anterior part",BMAa-R,566,6,55.0,0.38415625,143.17091027413977
567,"left Basomedial amygdalar nucleus, anterior part",BMAa-L,566,6,41.0,0.383953125,106.78386847352786
10565,"right Basolateral amygdalar nucleus, ventral part",BLAv-R,562,6,2.0,0.209265625,9.557231389531845
